reason_code_id,code,description,service_name,service_internal_name,service_id
12008,525910,Open-End Investment Funds,Middesk,Middesk,641
12007,525920,"Trusts, Estates, and Agency Accounts",Middesk,Middesk,641
12006,525930,Real estate investment trusts,Middesk,Middesk,641
12005,525990,Other Financial Vehicles,Middesk,Middesk,641
12788,5261,"Nurseries, Lawn and Garden Supply Stores (MCC)",Middesk,Middesk,641
12755,5262,Marketplaces (MCC),Middesk,Middesk,641
12776,5271,Mobile Home Dealers (MCC),Middesk,Middesk,641
11584,53,Real Estate Rental and Leasing,Middesk,Middesk,641
12874,5300,Wholesale Clubs (MCC),Middesk,Middesk,641
12692,5309,Duty Free Stores (MCC),Middesk,Middesk,641
12683,5310,Discount Stores (MCC),Middesk,Middesk,641
11585,5311,Lessors of Real Estate (MCC),Middesk,Middesk,641
12669,5311,Department Stores (MCC),Middesk,Middesk,641
12004,531110,Lessors of Residential Buildings and Dwellings,Middesk,Middesk,641
12003,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Middesk,Middesk,641
11586,5312,Offices of Real Estate Agents and Brokers,Middesk,Middesk,641
12002,531210,Offices of Real Estate Agents and Brokers,Middesk,Middesk,641
11587,5313,Activities Related to Real Estate,Middesk,Middesk,641
12001,531311,Residential Property Managers,Middesk,Middesk,641
12000,531390,Other Activities Related to Real Estate,Middesk,Middesk,641
11588,5321,Automotive Equipment Rental and Leasing,Middesk,Middesk,641
11589,5322,Consumer Goods Rental,Middesk,Middesk,641
11999,532210,Consumer Electronics and Appliances Rental,Middesk,Middesk,641
11590,5323,General Rental Centers,Middesk,Middesk,641
11591,5324,Commercial and Industrial Machinery and Equipment Rental and Leasing,Middesk,Middesk,641
11998,532411,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing",Middesk,Middesk,641
11997,532412,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing",Middesk,Middesk,641
11996,532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,Middesk,Middesk,641
11592,5331,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works) (MCC),Middesk,Middesk,641
12866,5331,Variety Stores (MCC),Middesk,Middesk,641
12769,5399,Miscellaneous General Merchandise (MCC),Middesk,Middesk,641
11593,54,"Professional, Scientific, and Technical Services",Middesk,Middesk,641
11594,5411,Legal Services (MCC),Middesk,Middesk,641
12730,5411,"Grocery Stores, Supermarkets (MCC)",Middesk,Middesk,641
11995,54111,Offices of Lawyers,Middesk,Middesk,641
11994,541110,Offices of Lawyers,Middesk,Middesk,641
11993,541191,Title Abstract and Settlement Offices,Middesk,Middesk,641
11992,541199,All Other Legal Services,Middesk,Middesk,641
11595,5412,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",Middesk,Middesk,641
11991,541211,Offices of Certified Public Accountants,Middesk,Middesk,641
11990,541213,Tax Preparation Services,Middesk,Middesk,641
11989,541214,Payroll Services,Middesk,Middesk,641
11988,541219,Other Accounting Services,Middesk,Middesk,641
11596,5413,"Architectural, Engineering, and Related Services",Middesk,Middesk,641
11987,541330,Engineering Services,Middesk,Middesk,641
11597,5414,Specialized Design Services,Middesk,Middesk,641
11986,541430,Graphic Design Services,Middesk,Middesk,641
11598,5415,Computer Systems Design and Related Services,Middesk,Middesk,641
11985,541511,Custom Computer Programming Services,Middesk,Middesk,641
11984,541512,Computer Systems Design Services,Middesk,Middesk,641
11983,541519,Other Computer Related Services,Middesk,Middesk,641
11599,5416,"Management, Scientific, and Technical Consulting Services",Middesk,Middesk,641
11982,541611,Administrative Management and General Management Consulting Services,Middesk,Middesk,641
11981,541612,Human Resources Consulting Services,Middesk,Middesk,641
11980,541614,"Process, Physical Distribution, and Logistics Consulting Services",Middesk,Middesk,641
11979,541618,Other Management Consulting Services,Middesk,Middesk,641
11600,5417,Scientific Research and Development Services,Middesk,Middesk,641
11978,541714,Research and Development in Biotechnology (except Nanobiotechnology),Middesk,Middesk,641
11977,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",Middesk,Middesk,641
11976,541720,Research and Development in the Social Sciences and Humanities,Middesk,Middesk,641
11601,5418,"Advertising, Public Relations, and Related Services",Middesk,Middesk,641
11975,541810,Advertising Agencies,Middesk,Middesk,641
11602,5419,"Other Professional, Scientific, and Technical Services",Middesk,Middesk,641
11974,541910,Marketing Research and Public Opinion Polling,Middesk,Middesk,641
11973,541990,"All Other Professional, Scientific, and Technical Services",Middesk,Middesk,641
12714,5422,Freezer and Locker Meat Provisioners (MCC),Middesk,Middesk,641
12626,5441,"Candy, Nut, and Confectionery Stores (MCC)",Middesk,Middesk,641
12665,5451,Dairy Products Stores (MCC),Middesk,Middesk,641
12610,5462,Bakeries (MCC),Middesk,Middesk,641
12768,5499,Miscellaneous Food Stores - Convenience Stores and Specialty Markets (MCC),Middesk,Middesk,641
11603,55,Management of Companies and Enterprises,Middesk,Middesk,641
11604,55,Management of Companies and Enterprises,Middesk,Middesk,641
12629,5511,"Car and Truck Dealers (New & Used) Sales, Service, Repairs Parts and Leasing (MCC)",Middesk,Middesk,641
11972,551112,Offices of Other Holding Companies,Middesk,Middesk,641
11971,551114,"Corporate, Subsidiary, and Regional Managing Offices",Middesk,Middesk,641
12630,5521,"Car and Truck Dealers (Used Only) Sales, Service, Repairs Parts and Leasing (MCC)",Middesk,Middesk,641
12603,5531,Auto and Home Supply Stores (MCC),Middesk,Middesk,641
12608,5532,Automotive Tire Stores (MCC),Middesk,Middesk,641
12607,5533,Automotive Parts and Accessories Stores (MCC),Middesk,Middesk,641
12823,5541,Service Stations (MCC),Middesk,Middesk,641
12605,5542,Automated Fuel Dispensers (MCC),Middesk,Middesk,641
12616,5551,Boat Dealers (MCC),Middesk,Middesk,641
12696,5552,Electric Vehicle Charging (MCC),Middesk,Middesk,641
12782,5561,"Motorcycle Shops, Dealers (MCC)",Middesk,Middesk,641
12781,5571,Motorcycle Shops and Dealers (MCC),Middesk,Middesk,641
12779,5592,Motor Homes Dealers (MCC),Middesk,Middesk,641
12828,5598,Snowmobile Dealers (MCC),Middesk,Middesk,641
12766,5599,Miscellaneous Auto Dealers (MCC),Middesk,Middesk,641
11605,56,Administrative and Support and Waste Management and Remediation Services,Middesk,Middesk,641
11606,5611,Office Administrative Services (MCC),Middesk,Middesk,641
12762,5611,Mens and Boys Clothing and Accessories Stores (MCC),Middesk,Middesk,641
11970,561110,Office Administrative Services,Middesk,Middesk,641
11607,5612,Facilities Support Services,Middesk,Middesk,641
11608,5613,Employment Services,Middesk,Middesk,641
11969,561310,Employment Placement Agencies and Executive Search Services,Middesk,Middesk,641
11968,561311,Employment Placement Agencies,Middesk,Middesk,641
11967,561320,Temporary Help Services,Middesk,Middesk,641
11966,561330,Professional Employer Organizations,Middesk,Middesk,641
11609,5614,Business Support Services,Middesk,Middesk,641
11965,561499,All Other Business Support Services,Middesk,Middesk,641
11610,5615,Travel Arrangement and Reservation Services,Middesk,Middesk,641
11964,561510,Travel Agencies,Middesk,Middesk,641
11611,5616,Investigation and Security Services,Middesk,Middesk,641
11963,561613,Armored Car Services,Middesk,Middesk,641
11612,5617,Services to Buildings and Dwellings,Middesk,Middesk,641
11613,5619,Other Support Services,Middesk,Middesk,641
11962,561920,Convention and Trade Show Organizers,Middesk,Middesk,641
11961,561990,All Other Support Services,Middesk,Middesk,641
11614,5621,Waste Collection (MCC),Middesk,Middesk,641
12878,5621,Womens Ready-To-Wear Stores (MCC),Middesk,Middesk,641
11615,5622,Waste Treatment and Disposal,Middesk,Middesk,641
11616,5629,Remediation and Other Waste Management Services,Middesk,Middesk,641
12877,5631,Womens Accessory and Specialty Shops (MCC),Middesk,Middesk,641
12637,5641,Childrens and Infants Wear Stores (MCC),Middesk,Middesk,641
12706,5651,Family Clothing Stores (MCC),Middesk,Middesk,641
12834,5655,Sports and Riding Apparel Stores (MCC),Middesk,Middesk,641
12826,5661,Shoe Stores (MCC),Middesk,Middesk,641
12719,5681,Furriers and Fur Shops (MCC),Middesk,Middesk,641
12763,5691,"Mens, Womens Clothing Stores (MCC)",Middesk,Middesk,641
12840,5697,"Tailors, Alterations (MCC)",Middesk,Middesk,641
12875,5698,Wig and Toupee Stores (MCC),Middesk,Middesk,641
12765,5699,Miscellaneous Apparel and Accessory Shops (MCC),Middesk,Middesk,641
12718,5712,"Furniture, Home Furnishings, and Equipment Stores, Except Appliances (MCC)",Middesk,Middesk,641
12711,5713,Floor Covering Stores (MCC),Middesk,Middesk,641
12686,5714,"Drapery, Window Covering, and Upholstery Stores (MCC)",Middesk,Middesk,641
12710,5718,"Fireplace, Fireplace Screens, and Accessories Stores (MCC)",Middesk,Middesk,641
12771,5719,Miscellaneous Home Furnishing Specialty Stores (MCC),Middesk,Middesk,641
12740,5722,Household Appliance Stores (MCC),Middesk,Middesk,641
12700,5732,Electronics Stores (MCC),Middesk,Middesk,641
12783,5733,"Music Stores-Musical Instruments, Pianos, and Sheet Music (MCC)",Middesk,Middesk,641
12652,5734,Computer Software Stores (MCC),Middesk,Middesk,641
12816,5735,Record Stores (MCC),Middesk,Middesk,641
12633,5811,Caterers (MCC),Middesk,Middesk,641
12693,5812,"Eating Places, Restaurants (MCC)",Middesk,Middesk,641
12687,5813,Drinking Places (MCC),Middesk,Middesk,641
12707,5814,Fast Food Restaurants (MCC),Middesk,Middesk,641
12671,5815,"Digital Goods Media – Books, Movies, Music (MCC)",Middesk,Middesk,641
12673,5816,Digital Goods – Games (MCC),Middesk,Middesk,641
12672,5817,Digital Goods – Applications (Excludes Games) (MCC),Middesk,Middesk,641
12674,5818,Digital Goods – Large Digital Goods Merchant (MCC),Middesk,Middesk,641
12688,5912,Drug Stores and Pharmacies (MCC),Middesk,Middesk,641
12795,5921,"Package Stores-Beer, Wine, and Liquor (MCC)",Middesk,Middesk,641
12864,5931,Used Merchandise and Secondhand Stores (MCC),Middesk,Middesk,641
12595,5932,Antique Shops (MCC),Middesk,Middesk,641
12799,5933,Pawn Shops (MCC),Middesk,Middesk,641
12879,5935,Wrecking and Salvage Yards (MCC),Middesk,Middesk,641
12594,5937,Antique Reproductions (MCC),Middesk,Middesk,641
12614,5940,Bicycle Shops (MCC),Middesk,Middesk,641
12831,5941,Sporting Goods Stores (MCC),Middesk,Middesk,641
12618,5942,Book Stores (MCC),Middesk,Middesk,641
12837,5943,"Stationery Stores, Office, and School Supply Stores (MCC)",Middesk,Middesk,641
12746,5944,"Jewelry Stores, Watches, Clocks, and Silverware Stores (MCC)",Middesk,Middesk,641
12736,5945,"Hobby, Toy, and Game Shops (MCC)",Middesk,Middesk,641
12625,5946,Camera and Photographic Supply Stores (MCC),Middesk,Middesk,641
12721,5947,"Gift, Card, Novelty, and Souvenir Shops (MCC)",Middesk,Middesk,641
12751,5948,Luggage and Leather Goods Stores (MCC),Middesk,Middesk,641
12824,5949,"Sewing, Needlework, Fabric, and Piece Goods Stores (MCC)",Middesk,Middesk,641
12723,5950,"Glassware, Crystal Stores (MCC)",Middesk,Middesk,641
12678,5960,Direct Marketing - Insurance Services (MCC),Middesk,Middesk,641
12682,5962,Direct Marketing - Travel (MCC),Middesk,Middesk,641
12685,5963,Door-To-Door Sales (MCC),Middesk,Middesk,641
12675,5964,Direct Marketing - Catalog Merchant (MCC),Middesk,Middesk,641
12676,5965,Direct Marketing - Combination Catalog and Retail Merchant (MCC),Middesk,Middesk,641
12680,5966,Direct Marketing - Outbound Telemarketing (MCC),Middesk,Middesk,641
12677,5967,Direct Marketing - Inbound Telemarketing (MCC),Middesk,Middesk,641
12681,5968,Direct Marketing - Subscription (MCC),Middesk,Middesk,641
12679,5969,Direct Marketing - Other (MCC),Middesk,Middesk,641
12599,5970,Artists Supply and Craft Shops (MCC),Middesk,Middesk,641
12598,5971,Art Dealers and Galleries (MCC),Middesk,Middesk,641
12835,5972,Stamp and Coin Stores (MCC),Middesk,Middesk,641
12818,5973,Religious Goods Stores (MCC),Middesk,Middesk,641
12734,5975,Hearing Aids Sales and Supplies (MCC),Middesk,Middesk,641
12793,5976,Orthopedic Goods - Prosthetic Devices (MCC),Middesk,Middesk,641
12658,5977,Cosmetic Stores (MCC),Middesk,Middesk,641
12861,5978,Typewriter Stores (MCC),Middesk,Middesk,641
12715,5983,Fuel Dealers (Non Automotive) (MCC),Middesk,Middesk,641
12712,5992,Florists (MCC),Middesk,Middesk,641
12640,5993,Cigar Stores and Stands (MCC),Middesk,Middesk,641
12784,5994,News Dealers and Newsstands (MCC),Middesk,Middesk,641
12800,5995,"Pet Shops, Pet Food, and Supplies (MCC)",Middesk,Middesk,641
12838,5996,Swimming Pools Sales (MCC),Middesk,Middesk,641
12695,5997,Electric Razor Stores (MCC),Middesk,Middesk,641
12847,5998,Tent and Awning Shops (MCC),Middesk,Middesk,641
12775,5999,Miscellaneous Specialty Retail (MCC),Middesk,Middesk,641
12753,6010,Manual Cash Disburse (MCC),Middesk,Middesk,641
12604,6011,Automated Cash Disburse (MCC),Middesk,Middesk,641
12708,6012,Financial Institutions (MCC),Middesk,Middesk,641
12785,6051,"Non-FI, Money Orders (MCC)",Middesk,Middesk,641
11617,61,Educational Services,Middesk,Middesk,641
11618,6111,Elementary and Secondary Schools,Middesk,Middesk,641
11960,611110,Elementary and Secondary Schools,Middesk,Middesk,641
11619,6112,Junior Colleges,Middesk,Middesk,641
11620,6113,"Colleges, Universities, and Professional Schools",Middesk,Middesk,641
11959,611310,"Colleges, Universities, and Professional Schools",Middesk,Middesk,641
11621,6114,Business Schools and Computer and Management Training,Middesk,Middesk,641
11622,6115,Technical and Trade Schools,Middesk,Middesk,641
11958,611519,Other Technical and Trade Schools,Middesk,Middesk,641
11623,6116,Other Schools and Instruction,Middesk,Middesk,641
11624,6117,Educational Support Services,Middesk,Middesk,641
11957,611710,Educational Support Services,Middesk,Middesk,641
11625,62,Health Care and Social Assistance,Middesk,Middesk,641
11626,6211,Offices of Physicians (MCC),Middesk,Middesk,641
12822,6211,Security Brokers/Dealers (MCC),Middesk,Middesk,641
11956,621111,Offices of Physicians (except Mental Health Specialists),Middesk,Middesk,641
11955,621112,"Offices of Physicians, Mental Health Specialists",Middesk,Middesk,641
11627,6212,Offices of Dentists,Middesk,Middesk,641
11628,6213,Offices of Other Health Practitioners,Middesk,Middesk,641
11954,621330,Offices of Mental Health Practitioners (except Physicians),Middesk,Middesk,641
11629,6214,Outpatient Care Centers,Middesk,Middesk,641
11953,621420,Outpatient Mental Health and Substance Abuse Centers,Middesk,Middesk,641
11952,621491,HMO Medical Centers,Middesk,Middesk,641
11951,621498,All Other Outpatient Care Centers,Middesk,Middesk,641
11630,6215,Medical and Diagnostic Laboratories,Middesk,Middesk,641
11950,621511,Medical Laboratories,Middesk,Middesk,641
11631,6216,Home Health Care Services,Middesk,Middesk,641
11632,6219,Other Ambulatory Health Care Services,Middesk,Middesk,641
11949,621999,All Other Miscellaneous Ambulatory Health Care Services,Middesk,Middesk,641
11633,6221,General Medical and Surgical Hospitals,Middesk,Middesk,641
11948,622110,General Medical and Surgical Hospitals,Middesk,Middesk,641
11634,6222,Psychiatric and Substance Abuse Hospitals,Middesk,Middesk,641
11635,6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,Middesk,Middesk,641
11636,6231,Nursing Care Facilities (Skilled Nursing Facilities),Middesk,Middesk,641
11637,6232,"Residential Intellectual and Developmental Disability, Mental Health, and Substance Abuse Facilities",Middesk,Middesk,641
11638,6233,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,Middesk,Middesk,641
11947,623311,Continuing Care Retirement Communities,Middesk,Middesk,641
11639,6239,Other Residential Care Facilities,Middesk,Middesk,641
11640,6241,Individual and Family Services,Middesk,Middesk,641
11946,624110,Child and Youth Services,Middesk,Middesk,641
11945,624120,Services for the Elderly and Persons with Disabilities,Middesk,Middesk,641
11944,624190,Other Individual and Family Services,Middesk,Middesk,641
11641,6242,"Community Food and Housing, and Emergency and Other Relief Services",Middesk,Middesk,641
11943,624210,Community Food Services,Middesk,Middesk,641
11942,624220,Community Housing Services,Middesk,Middesk,641
11941,624221,Temporary Shelters,Middesk,Middesk,641
11940,624229,Other Community Housing Services,Middesk,Middesk,641
11939,624230,Emergency and Other Relief Services,Middesk,Middesk,641
11642,6243,Vocational Rehabilitation Services,Middesk,Middesk,641
11938,624310,Vocational Rehabilitation Services,Middesk,Middesk,641
11643,6244,Child Care Services,Middesk,Middesk,641
12744,6300,"Insurance Underwriting, Premiums (MCC)",Middesk,Middesk,641
12743,6399,Insurance - Default (MCC),Middesk,Middesk,641
12815,6513,Real Estate Agents and Managers - Rentals (MCC),Middesk,Middesk,641
12786,6540,"Non-FI, Stored Value Card Purchase/Load (MCC)",Middesk,Middesk,641
12739,7011,"Hotels, Motels, and Resorts (MCC)",Middesk,Middesk,641
12850,7012,Timeshares (MCC),Middesk,Middesk,641
12832,7032,Sporting/Recreation Camps (MCC),Middesk,Middesk,641
12855,7033,"Trailer Parks, Campgrounds (MCC)",Middesk,Middesk,641
11644,71,"Arts, Entertainment, and Recreation",Middesk,Middesk,641
11645,7111,Performing Arts Companies,Middesk,Middesk,641
11937,711110,Theater Companies and Dinner Theaters,Middesk,Middesk,641
11936,711120,Dance Companies,Middesk,Middesk,641
11646,7112,Spectator Sports,Middesk,Middesk,641
11647,7113,"Promoters of Performing Arts, Sports, and Similar Events",Middesk,Middesk,641
11935,711310,"Promoters of Performing Arts, Sports, and Similar Events with Facilities",Middesk,Middesk,641
11934,711320,"Promoters of Performing Arts, Sports, and Similar Events without Facilities",Middesk,Middesk,641
11648,7114,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures",Middesk,Middesk,641
11649,7115,"Independent Artists, Writers, and Performers",Middesk,Middesk,641
11650,7121,"Museums, Historical Sites, and Similar Institutions",Middesk,Middesk,641
11933,712110,Museums,Middesk,Middesk,641
11932,712130,Zoos and Botanical Gardens,Middesk,Middesk,641
11651,7131,Amusement Parks and Arcades,Middesk,Middesk,641
11931,713110,Amusement and Theme Parks,Middesk,Middesk,641
11652,7132,Gambling Industries,Middesk,Middesk,641
11930,713210,Casinos (except Casino Hotels),Middesk,Middesk,641
11929,713290,Other Gambling Industries,Middesk,Middesk,641
11653,7139,Other Amusement and Recreation Industries,Middesk,Middesk,641
11928,713910,Golf Courses and Country Clubs,Middesk,Middesk,641
12145,713930,Marinas,Middesk,Middesk,641
11927,713940,Fitness and Recreational Sports Centers,Middesk,Middesk,641
11926,713950,Bowling Centers,Middesk,Middesk,641
11925,713990,All Other Amusement and Recreation Industries,Middesk,Middesk,641
11654,72,Accommodation and Food Services,Middesk,Middesk,641
12749,7210,"Laundry, Cleaning Services (MCC)",Middesk,Middesk,641
11655,7211,Traveler Accommodation (MCC),Middesk,Middesk,641
12748,7211,Laundries (MCC),Middesk,Middesk,641
11924,721110,Hotels (except Casino Hotels) and Motels,Middesk,Middesk,641
11923,721120,Casino Hotels,Middesk,Middesk,641
11656,7212,RV (Recreational Vehicle) Parks and Recreational Camps,Middesk,Middesk,641
11657,7213,"Rooming and Boarding Houses, Dormitories, and Workers' Camps",Middesk,Middesk,641
12690,7216,Dry Cleaners (MCC),Middesk,Middesk,641
12632,7217,Carpet/Upholstery Cleaning (MCC),Middesk,Middesk,641
12803,7221,Photographic Studios (MCC),Middesk,Middesk,641
11658,7223,Special Food Services,Middesk,Middesk,641
11922,722310,Food Service Contractors,Middesk,Middesk,641
11921,722320,Caterers,Middesk,Middesk,641
11920,722330,Mobile Food Services,Middesk,Middesk,641
11659,7224,Drinking Places (Alcoholic Beverages),Middesk,Middesk,641
11919,722410,Drinking Places (Alcoholic Beverages),Middesk,Middesk,641
11660,7225,Restaurants and Other Eating Places,Middesk,Middesk,641
11661,722511,Full-Service Restaurants,Middesk,Middesk,641
11662,722513,Limited-Service Restaurants,Middesk,Middesk,641
11663,722515,Snack and Nonalcoholic Beverage Bars,Middesk,Middesk,641
12612,7230,Barber and Beauty Shops (MCC),Middesk,Middesk,641
12825,7251,Shoe Repair/Hat Cleaning (MCC),Middesk,Middesk,641
12716,7261,"Funeral Services, Crematories (MCC)",Middesk,Middesk,641
12667,7273,Dating/Escort Services (MCC),Middesk,Middesk,641
12842,7276,Tax Preparation Services (MCC),Middesk,Middesk,641
12659,7277,Counseling Services (MCC),Middesk,Middesk,641
12623,7278,Buying/Shopping Services (MCC),Middesk,Middesk,641
12643,7296,Clothing Rental (MCC),Middesk,Middesk,641
12757,7297,Massage Parlors (MCC),Middesk,Middesk,641
12733,7298,Health and Beauty Spas (MCC),Middesk,Middesk,641
12770,7299,Miscellaneous General Services (MCC),Middesk,Middesk,641
12587,7311,Advertising Services (MCC),Middesk,Middesk,641
12663,7321,Credit Reporting Agencies (MCC),Middesk,Middesk,641
12647,7333,"Commercial Photography, Art and Graphics (MCC)",Middesk,Middesk,641
12813,7338,"Quick Copy, Repro, and Blueprint (MCC)",Middesk,Middesk,641
12821,7339,Secretarial Support Services (MCC),Middesk,Middesk,641
12705,7342,Exterminating Services (MCC),Middesk,Middesk,641
12642,7349,Cleaning and Maintenance (MCC),Middesk,Middesk,641
12703,7361,Employment/Temp Agencies (MCC),Middesk,Middesk,641
12650,7372,Computer Programming (MCC),Middesk,Middesk,641
12742,7375,Information Retrieval Services (MCC),Middesk,Middesk,641
12651,7379,Computer Repair (MCC),Middesk,Middesk,641
12656,7392,"Consulting, Public Relations (MCC)",Middesk,Middesk,641
12670,7393,Detective Agencies (MCC),Middesk,Middesk,641
12704,7394,Equipment Rental (MCC),Middesk,Middesk,641
12802,7395,Photo Developing (MCC),Middesk,Middesk,641
12767,7399,Miscellaneous Business Services (MCC),Middesk,Middesk,641
12858,7511,Truck StopIteration (MCC),Middesk,Middesk,641
12627,7512,Car Rental Agencies (MCC),Middesk,Middesk,641
12859,7513,Truck/Utility Trailer Rentals (MCC),Middesk,Middesk,641
12817,7519,Recreational Vehicle Rentals (MCC),Middesk,Middesk,641
12797,7523,"Parking Lots, Garages (MCC)",Middesk,Middesk,641
12600,7531,Auto Body Repair Shops (MCC),Middesk,Middesk,641
12851,7534,Tire Retreading and Repair (MCC),Middesk,Middesk,641
12601,7535,Auto Paint Shops (MCC),Middesk,Middesk,641
12602,7538,Auto Service Shops (MCC),Middesk,Middesk,641
12628,7542,Car Washes (MCC),Middesk,Middesk,641
12854,7549,Towing Services (MCC),Middesk,Middesk,641
12699,7622,Electronics Repair Shops (MCC),Middesk,Middesk,641
12586,7623,"A/C, Refrigeration Repair (MCC)",Middesk,Middesk,641
12827,7629,Small Appliance Repair (MCC),Middesk,Middesk,641
12872,7631,Watch/Jewelry Repair (MCC),Middesk,Middesk,641
12717,7641,"Furniture Repair, Refinishing (MCC)",Middesk,Middesk,641
12873,7692,Welding Repair (MCC),Middesk,Middesk,641
12774,7699,Miscellaneous Repair Shops (MCC),Middesk,Middesk,641
12729,7800,Government-Owned Lotteries (US Region only) (MCC),Middesk,Middesk,641
12725,7801,Government Licensed On-line Casinos (On-Line Gambling)(US Region only) (MCC),Middesk,Middesk,641
12727,7802,Government-Licensed Horse/Dog Racing (US Region only) (MCC),Middesk,Middesk,641
12805,7829,Picture/Video Production (MCC),Middesk,Middesk,641
12777,7832,Motion Picture Theaters (MCC),Middesk,Middesk,641
12870,7841,Video Tape Rental Stores (MCC),Middesk,Middesk,641
12666,7911,"Dance Hall, Studios, Schools (MCC)",Middesk,Middesk,641
12849,7922,Theatrical Ticket Agencies (MCC),Middesk,Middesk,641
12611,7929,"Bands, Orchestras (MCC)",Middesk,Middesk,641
12615,7932,Billiard/Pool Establishments (MCC),Middesk,Middesk,641
12620,7933,Bowling Alleys (MCC),Middesk,Middesk,641
12833,7941,Sports Clubs/Fields (MCC),Middesk,Middesk,641
12853,7991,Tourist Attractions and Exhibits (MCC),Middesk,Middesk,641
12724,7992,Golf Courses - Public (MCC),Middesk,Middesk,641
12868,7993,Video Amusement Game Supplies (MCC),Middesk,Middesk,641
12869,7994,Video Game Arcades (MCC),Middesk,Middesk,641
12613,7995,Betting/Casino Gambling (MCC),Middesk,Middesk,641
12593,7996,Amusement Parks/Carnivals (MCC),Middesk,Middesk,641
12660,7997,Country Clubs (MCC),Middesk,Middesk,641
12596,7998,Aquariums (MCC),Middesk,Middesk,641
12773,7999,Miscellaneous Recreation Services (MCC),Middesk,Middesk,641
12684,8011,Doctors (MCC),Middesk,Middesk,641
12668,8021,"Dentists, Orthodontists (MCC)",Middesk,Middesk,641
12794,8031,Osteopaths (MCC),Middesk,Middesk,641
12639,8041,Chiropractors (MCC),Middesk,Middesk,641
12792,8042,"Optometrists, Ophthalmologist (MCC)",Middesk,Middesk,641
12791,8043,"Opticians, Eyeglasses (MCC)",Middesk,Middesk,641
12638,8049,"Chiropodists, Podiatrists (MCC)",Middesk,Middesk,641
12789,8050,Nursing/Personal Care (MCC),Middesk,Middesk,641
12738,8062,Hospitals (MCC),Middesk,Middesk,641
12759,8071,Medical and Dental Labs (MCC),Middesk,Middesk,641
12758,8099,Medical Services (MCC),Middesk,Middesk,641
11664,81,Other Services (except Public Administration),Middesk,Middesk,641
11665,8111,Automotive Repair and Maintenance (MCC),Middesk,Middesk,641
12750,8111,"Legal Services, Attorneys (MCC)",Middesk,Middesk,641
11918,811192,Car Washes,Middesk,Middesk,641
11666,8112,Electronic and Precision Equipment Repair and Maintenance,Middesk,Middesk,641
11667,8113,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,Middesk,Middesk,641
11668,8114,Personal and Household Goods Repair and Maintenance,Middesk,Middesk,641
11669,8121,Personal Care Services,Middesk,Middesk,641
12142,812111,Barber Shops,Middesk,Middesk,641
12143,812112,Beauty Salons,Middesk,Middesk,641
12144,812113,Nail Salons,Middesk,Middesk,641
11917,812199,Other Personal Care Services,Middesk,Middesk,641
11670,8122,Death Care Services,Middesk,Middesk,641
11671,8123,Drycleaning and Laundry Services,Middesk,Middesk,641
11916,812310,Coin-Operated Laundries and Drycleaners,Middesk,Middesk,641
11915,812331,Linen Supply,Middesk,Middesk,641
11914,812332,Industrial Launderers,Middesk,Middesk,641
11672,8129,Other Personal Services,Middesk,Middesk,641
11913,81299,All Other Personal Services,Middesk,Middesk,641
11673,8131,Religious Organizations,Middesk,Middesk,641
11912,813110,Religious Organizations,Middesk,Middesk,641
11674,8132,Grantmaking and Giving Services,Middesk,Middesk,641
11911,813210,Grantmaking and Giving Services,Middesk,Middesk,641
11910,813211,Grantmaking Foundations,Middesk,Middesk,641
11909,813212,Voluntary Health Organizations,Middesk,Middesk,641
11908,813219,Other Grantmaking and Giving Services,Middesk,Middesk,641
11675,8133,Social Advocacy Organizations,Middesk,Middesk,641
11907,813311,Human Rights Organizations,Middesk,Middesk,641
11906,813312,"Environment, Conservation and Wildlife Organizations",Middesk,Middesk,641
11905,813319,Other Social Advocacy Organizations,Middesk,Middesk,641
11676,8134,Civic and Social Organizations,Middesk,Middesk,641
11904,813410,Civic and Social Organizations,Middesk,Middesk,641
11677,8139,"Business, Professional, Labor, Political, and Similar Organizations",Middesk,Middesk,641
11903,813910,Business Associations,Middesk,Middesk,641
11902,813920,Professional Organizations,Middesk,Middesk,641
11901,813930,Labor Unions and Similar Labor Organizations,Middesk,Middesk,641
11900,813940,Political Organizations,Middesk,Middesk,641
11899,813990,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)",Middesk,Middesk,641
11678,8141,Private Households,Middesk,Middesk,641
11898,814110,Private Households,Middesk,Middesk,641
12701,8211,"Elementary, Secondary Schools (MCC)",Middesk,Middesk,641
12644,8220,"Colleges, Universities (MCC)",Middesk,Middesk,641
12657,8241,Correspondence Schools (MCC),Middesk,Middesk,641
12622,8244,Business/Secretarial Schools (MCC),Middesk,Middesk,641
