reason_code_id,code,description,service_name,service_internal_name,service_id
3772,idvision-alerts-0010,address is a truck stop,TransUnion Credit,TransUnionCredit,706
3773,idvision-alerts-0500,address is commercial,TransUnion Credit,TransUnionCredit,706
3774,idvision-alerts-0501,address is a correctional institution,TransUnion Credit,TransUnionCredit,706
3775,idvision-alerts-0502,address is a hospital or clinic,TransUnion Credit,TransUnionCredit,706
3776,idvision-alerts-0503,address is a nursing home,TransUnion Credit,TransUnionCredit,706
3777,idvision-alerts-1000,address is institutional,TransUnion Credit,TransUnionCredit,706
3778,idvision-alerts-1001,address is a U.S. Post Office,TransUnion Credit,TransUnionCredit,706
3779,idvision-alerts-1500,address is governmental,TransUnion Credit,TransUnionCredit,706
3780,idvision-alerts-1501,address reported as Suspicious,TransUnion Credit,TransUnionCredit,706
3781,idvision-alerts-1502,address is a multi-unit building reported as suspicious,TransUnion Credit,TransUnionCredit,706
3782,idvision-alerts-1503,address reported misused and requires further investigation,TransUnion Credit,TransUnionCredit,706
3783,idvision-alerts-1504,address is a multi-unit building reported misused and requires further investigation,TransUnion Credit,TransUnionCredit,706
3784,idvision-alerts-2001,address reported used in true name fraud or credit fraud,TransUnion Credit,TransUnionCredit,706
3785,idvision-alerts-2010,More recent address available for consumer.,TransUnion Credit,TransUnionCredit,706
3786,idvision-alerts-25011,Input address has been used (6) times in the last (30) days on different inquiries,TransUnion Credit,TransUnionCredit,706
3787,idvision-alerts-2502,address has been reported more than once,TransUnion Credit,TransUnionCredit,706
3788,idvision-alerts-2503,File address tenure indicative of fraud,TransUnion Credit,TransUnionCredit,706
3789,idvision-alerts-2504,Input current address has an unusual number (5) of inquiries in the last (2) days,TransUnion Credit,TransUnionCredit,706
3790,idvision-alerts-2505,Input current address has an unusual number (8) of inquiries in the last (4) days,TransUnion Credit,TransUnionCredit,706
3791,idvision-alerts-2506,Input current address has an unusual number (15) of inquiries in the last (7) days,TransUnion Credit,TransUnionCredit,706
3792,idvision-alerts-2507,Input current address tenure is (XXX) months,TransUnion Credit,TransUnionCredit,706
3793,idvision-alerts-2999,address is a multi-unit building,TransUnion Credit,TransUnionCredit,706
3794,idvision-alerts-3000,address requires further investigation,TransUnion Credit,TransUnionCredit,706
3795,idvision-alerts-3001,SSN reported as suspicious,TransUnion Credit,TransUnionCredit,706
3796,idvision-alerts-3003,SSN reported misused and requires further investigation,TransUnion Credit,TransUnionCredit,706
3797,idvision-alerts-3004,Input SSN belongs to a minor,TransUnion Credit,TransUnionCredit,706
3798,idvision-alerts-3005,Input SSN associated with multiple consumers as primary SSN,TransUnion Credit,TransUnionCredit,706
3799,idvision-alerts-3006,Input SSN associated with multiple consumers,TransUnion Credit,TransUnionCredit,706
3800,idvision-alerts-3007,Multiple SSNs on consumer file,TransUnion Credit,TransUnionCredit,706
3801,idvision-alerts-3008,Input SSN involved in burst velocity usage in multiple consumer files,TransUnion Credit,TransUnionCredit,706
3802,idvision-alerts-3010,Input SSN is invalid – Potential ITIN,TransUnion Credit,TransUnionCredit,706
3803,idvision-alerts-3012,Input SSN is invalid – Format,TransUnion Credit,TransUnionCredit,706
3804,idvision-alerts-3501,SSN reported used in true name fraud or credit fraud,TransUnion Credit,TransUnionCredit,706
3805,idvision-alerts-4001,SSN is reported deceased,TransUnion Credit,TransUnionCredit,706
3806,idvision-alerts-4501,SSN likely not issued prior to June 2011,TransUnion Credit,TransUnionCredit,706
3807,idvision-alerts-4506,Input SSN is unverifiable,TransUnion Credit,TransUnionCredit,706
3808,idvision-alerts-5501,Input SSN has been used 6 times in the last 30 days on different inquiries,TransUnion Credit,TransUnionCredit,706
3809,idvision-alerts-5502,SSN associated with additional subject(s) not displayed/returned,TransUnion Credit,TransUnionCredit,706
3810,idvision-alerts-5503,SSN issued within the last X years; Year issued: 19XX; State: XX; Est. age obtained XX,TransUnion Credit,TransUnionCredit,706
3811,idvision-alerts-5504,SSN issued: 19XX; State: XX Est. Age obtained: XX,TransUnion Credit,TransUnionCredit,706
3812,idvision-alerts-5506,Input SSN has an unusual number (5) of inquiries in the last (2) days,TransUnion Credit,TransUnionCredit,706
3813,idvision-alerts-5507,Input SSN has an unusual number (8) of inquiries in the last (4) days,TransUnion Credit,TransUnionCredit,706
3814,idvision-alerts-5508,Input SSN has an unusual number (15) of inquiries in the last (7) days,TransUnion Credit,TransUnionCredit,706
3815,idvision-alerts-5999,SSN requires further investigation,TransUnion Credit,TransUnionCredit,706
3816,idvision-alerts-6000,SSN used in death benefits claim,TransUnion Credit,TransUnionCredit,706
3817,idvision-alerts-6001,telephone number is an answering service,TransUnion Credit,TransUnionCredit,706
3818,idvision-alerts-6002,telephone number is a cellular telephone,TransUnion Credit,TransUnionCredit,706
3819,idvision-alerts-6003,telephone number is a public/pay phone,TransUnion Credit,TransUnionCredit,706
3820,idvision-alerts-6021,Input telephone number has an unusual number (5) of inquiries in the last (2) days,TransUnion Credit,TransUnionCredit,706
3821,idvision-alerts-6022,Input telephone number has an unusual number (8) of inquiries in the last (4) days,TransUnion Credit,TransUnionCredit,706
3822,idvision-alerts-6023,Input telephone number has an unusual number (15) of inquiries in the last (7) days,TransUnion Credit,TransUnionCredit,706
3823,idvision-alerts-6500,telephone number is commercial,TransUnion Credit,TransUnionCredit,706
3824,idvision-alerts-7000,telephone number is institutional,TransUnion Credit,TransUnionCredit,706
3825,idvision-alerts-7500,telephone number is governmental,TransUnion Credit,TransUnionCredit,706
3826,idvision-alerts-7501,telephone number reported as suspicious,TransUnion Credit,TransUnionCredit,706
3827,idvision-alerts-7503,telephone number reported misused and requires further investigation,TransUnion Credit,TransUnionCredit,706
3828,idvision-alerts-8001,telephone number reported used in true name fraud or credit fraud,TransUnion Credit,TransUnionCredit,706
3829,idvision-alerts-9000,Input telephone number requires further investigation,TransUnion Credit,TransUnionCredit,706
3830,idvision-alerts-9001,"Input address, SSN and/or telephone number reported together in suspected misuse",TransUnion Credit,TransUnionCredit,706
3831,idvision-alerts-9002,"address, SSN, or telephone number reported by more than one source",TransUnion Credit,TransUnionCredit,706
3832,idvision-alerts-9003,Consumer statement on file relates to true name or credit fraud,TransUnion Credit,TransUnionCredit,706
3833,idvision-alerts-9004,Active duty alert on file,TransUnion Credit,TransUnionCredit,706
3834,idvision-alerts-9005,Initial fraud alert on file,TransUnion Credit,TransUnionCredit,706
3835,idvision-alerts-9006,Extended fraud alert on file,TransUnion Credit,TransUnionCredit,706
3836,idvision-alerts-9011,Potential synthetic identity,TransUnion Credit,TransUnionCredit,706
3837,idvision-alerts-9014,New or recent identity in network – created within last (2) days,TransUnion Credit,TransUnionCredit,706
3838,idvision-alerts-9016,Input consumer identity elements – not verified,TransUnion Credit,TransUnionCredit,706
3839,idvision-alerts-9017,Input consumer identity elements – verified,TransUnion Credit,TransUnionCredit,706
3840,idvision-alerts-9996,IDVision Alerts system is partially available,TransUnion Credit,TransUnionCredit,706
3841,idvision-alerts-9997,IDVision Alerts clear/clear for all searches performed,TransUnion Credit,TransUnionCredit,706
3842,idvision-alerts-9998,IDVision Alerts system is temporarily unavailable,TransUnion Credit,TransUnionCredit,706
3843,idvision-alerts-9999,IDVision Alerts system access not authorized,TransUnion Credit,TransUnionCredit,706
3732,public-record-1D,Public Record Type: Ch 11 bankruptcy dismissed/closed,TransUnion Credit,TransUnionCredit,706
3734,public-record-1F,Public Record Type: Chapter 11 bankruptcy filing,TransUnion Credit,TransUnionCredit,706
3736,public-record-1V,Public Record Type: Chapter 11 bankruptcy voluntary dismissal,TransUnion Credit,TransUnionCredit,706
3738,public-record-1X,Public Record Type: Chapter 11 bankruptcy discharged,TransUnion Credit,TransUnionCredit,706
3740,public-record-2D,Public Record Type: Ch 12 bankruptcy dismissed/closed,TransUnion Credit,TransUnionCredit,706
3742,public-record-2F,Public Record Type: Chapter 12 bankruptcy filing,TransUnion Credit,TransUnionCredit,706
3744,public-record-2V,Public Record Type: Chapter 12 bankruptcy voluntary dismissal,TransUnion Credit,TransUnionCredit,706
3746,public-record-2X,Public Record Type: Chapter 12 bankruptcy discharged,TransUnion Credit,TransUnionCredit,706
3748,public-record-3D,Public Record Type: Ch 13 bankruptcy dismissed/closed,TransUnion Credit,TransUnionCredit,706
3750,public-record-3F,Public Record Type: Chapter 13 bankruptcy filing,TransUnion Credit,TransUnionCredit,706
3752,public-record-3V,Public Record Type: Chapter 13 bankruptcy voluntary dismissal,TransUnion Credit,TransUnionCredit,706
3754,public-record-3X,Public Record Type: Chapter 13 bankruptcy discharged,TransUnion Credit,TransUnionCredit,706
3756,public-record-7D,Public Record Type: Ch 7 bankruptcy dismissed/closed,TransUnion Credit,TransUnionCredit,706
3758,public-record-7F,Public Record Type: Chapter 7 bankruptcy filing,TransUnion Credit,TransUnionCredit,706
3760,public-record-7V,Public Record Type: Chapter 7 bankruptcy voluntary dismissal,TransUnion Credit,TransUnionCredit,706
3762,public-record-7X,Public Record Type: Chapter 7 bankruptcy discharged,TransUnion Credit,TransUnionCredit,706
3709,public-record-AM,Public Record Type: Attachment,TransUnion Credit,TransUnionCredit,706
3711,public-record-CB,Public Record Type: Civil judgment in bankruptcy,TransUnion Credit,TransUnionCredit,706
3713,public-record-CJ,Public Record Type: Civil judgment,TransUnion Credit,TransUnionCredit,706
3715,public-record-CP,Public Record Type: Child support,TransUnion Credit,TransUnionCredit,706
3717,public-record-CS,Public Record Type: Civil suit filed,TransUnion Credit,TransUnionCredit,706
3719,public-record-DF,Public Record Type: Dismissed foreclosure,TransUnion Credit,TransUnionCredit,706
3721,public-record-DS,Public Record Type: Dismissal of court suit,TransUnion Credit,TransUnionCredit,706
3723,public-record-FC,Public Record Type: Foreclosure,TransUnion Credit,TransUnionCredit,706
